order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD381259,ID3213448169,2019-09-25,Thompson,"[('Toshika 750', 2), ('Lucent 330S', 1), ('Thunder line', 2), ('Alcon 10', 1)]",23180,80.34,-37.808057700000006,144.9609388,0,23260.34,Spring,False,1.3236,"excellent android phone with cool and useful special features excellent phone with good camera, nice full frame screen and really cool lucent mod support. i can snap on my projector and watch movies or my son's lucent mod speaker and hear the bass in music. overall it's a great versatile phone.",True
ORD152249,ID0054396972,2019-02-01,Thompson,"[('Thunder line', 2), ('iStream', 2), ('Candle Inferno', 2), ('Universe Note', 1)]",8970,96.72,-37.80158529999999,144.94843740000005,25,6824.22,Summer,True,1.2401,my new phone the prevail 2 i love my new phone thanx digico!!!! i haven't used all my capabilities with it but it sure beats my other phone,True
ORD292009,ID0107167064,2019-06-14,Nickolson,"[('Universe Note', 1), ('Olivia x460', 2)]",5900,74.79,-37.8206671,144.9660763,0,5974.79,Winter,True,0.3828,the hd8 is a great tablet. i purchased two for my daughter's. the tablet feels durable to touch. the screen picture is crisp and clear.,True
ORD164276,ID5448677421,2019-06-05,Thompson,"[('pearTV', 2), ('Toshika 750', 2), ('iStream', 1)]",21410,66.53,-37.82398679999999,144.94386530000003,5,20406.03,Winter,False,1.2905,"five stars works like new, looks like new.",True
ORD494380,ID6131956011,2019-05-14,Nickolson,"[('Thunder line', 2), ('Alcon 10', 2)]",22260,67.63,-37.8252459,144.9806127,0,22327.63,Autumn,False,1.2224,great low-tech phone. nothing fancy but works great. i like the size of the keyboard and feels like a real phone. would buy it again.,True
ORD477935,ID0991978033,2019-09-12,Nickolson,"[('iStream', 2), ('Alcon 10', 2), ('Universe Note', 2)]",25100,97.57,-37.8198468,144.9670168,5,23942.57,Spring,True,0.2628,great! great product! excellent seller.,True
ORD098060,ID6167441059,2019-01-29,Nickolson,"[('Alcon 10', 1), ('Universe Note', 2)]",15850,57.8,-37.813342,144.9626728,0,15907.8,Summer,False,0.8413,very bad battery and drains power with 20 mins i bought this phone and gifted to one of relative. i came to know that battery drains with in 20 mins. i am feeling very bad i gifted such worthless product i gifted. i bought many products from digico and now this incident impacted me very bad.,False
ORD175193,ID0289602878,2019-03-23,Thompson,"[('Universe Note', 1), ('Toshika 750', 1)]",7770,76.73,-37.811453,144.9489719,10,7069.73,Autumn,True,0.2155,very good works perfectly out of the box.,True
ORD362258,ID5221302213,2019-03-13,Bakers,"[('Toshika 750', 2), ('pearTV', 2)]",21260,65.8,-37.8210266,144.9987388,15,18136.8,Autumn,False,1.266,great phone bought this alcon for my father and it works like new havnt had one issue and he has had it for a couple of months now,True
ORD212872,ID1725216852,2019-03-27,Thompson,"[('Universe Note', 1), ('Candle Inferno', 2), ('Toshika 750', 1)]",8630,80.63,-37.8062509,144.9598532,5,8279.13,Autumn,True,1.3324,"better than the us version. nice phone, 64gb, dual sim confirmed. shipped from taiwan.",True
ORD404339,ID3146808092,2019-12-08,Bakers,"[('pearTV', 2), ('Alcon 10', 2)]",30520,87.105,-37.8105642,144.9845168,25,22977.105,Summer,False,0.9445,phone blocked and unsable after a week do not buy. i bought this phone and less than a week after i bought it the phone was blocked and i can not use the phone at all. this was a waste.,False
ORD443294,ID0259160067,2019-05-09,Nickolson,"[('pearTV', 2), ('Thunder line', 1), ('iAssist Line', 2)]",19250,79.15,-37.821287100000006,144.962609,5,18366.65,Autumn,True,0.68,很好 nice,True
ORD134578,ID2207974389,2019-05-23,Thompson,"[('Alcon 10', 1), ('Universe Note', 2), ('Olivia x460', 2)]",18300,78.41,-37.8031013,144.9495505,0,18378.41,Autumn,True,1.0876,"great product good phone, my dad like it",True
ORD086117,ID2640748699,2019-11-24,Thompson,"[('Universe Note', 1), ('Lucent 330S', 2), ('Toshika 750', 1)]",10230,102.81,-37.804481,144.9530119,0,10332.81,Spring,True,1.0511,amazing product you should def buy this !!!!! alcon didn’t come in pear box. but accessories look like pear accessories. phone like brand new. no scratches or anything. very happy w this company.,True
ORD298511,ID0282825777,2019-04-23,Thompson,"[('Lucent 330S', 1), ('Candle Inferno', 1), ('Olivia x460', 2), ('Thunder line', 1)]",6290,78.83,-37.8031607,144.95006980000005,15,5425.33,Autumn,True,1.0913,very good product! very good.,True
ORD423677,ID3212024929,2019-08-25,Thompson,"[('Universe Note', 1), ('iStream', 1), ('Thunder line', 2), ('Toshika 750', 2)]",16600,47.71,-37.8072057,144.9485206,5,15817.71,Winter,False,0.6219,no as described the ad states that the phone it is 128gb. however the phone it is 64gb with 64gb sd card. very disappointed the seller should described correctly what internal capacity the phone is.,False
ORD495802,ID6167344537,2019-11-18,Nickolson,"[('iAssist Line', 2), ('pearTV', 2), ('Candle Inferno', 2)]",17930,102.94,-37.8091777,144.96907380000005,0,18032.94,Spring,True,1.0491,five stars excellent! i love it. great price! i have a note 8 as well. i love the note line.,True
ORD220370,ID1492410192,2019-10-16,Thompson,"[('Toshika 750', 1), ('Olivia x460', 1), ('iStream', 1), ('Alcon 10', 2)]",23595,70.17,-37.802562,144.9637171,0,23665.17,Spring,False,1.8468,"buy phones new not used or refurbished!!! used for personal use, the mother board ended up frying after a few months and bc of a small crack i put at the bottom of the screen olivia wanted me to pay $600.00 to replace the screen",False
ORD147689,ID0575552039,2019-01-18,Nickolson,"[('iStream', 2), ('Alcon 10', 2), ('Thunder line', 1), ('Universe Note', 1)]",23830,100.92,-37.826352,144.9855294,15,20356.42,Summer,True,1.6491,"bought for my daughter instead of an i-pad. works well, love the digico underground app store, but battery life doesn't seem to last as long as older i-pads. easy enough though for a child to use.",True
ORD480624,ID0055931060,2019-04-14,Thompson,"[('iStream', 1), ('Toshika 750', 2), ('Alcon 10', 2)]",26690,47.54,-37.8117769,144.9461149,5,25403.04,Autumn,False,0.1304,one star didn't come with 8gb only two for eternal storage. and it's a bit slow.,False
ORD221247,ID1463547085,2019-10-28,Bakers,"[('Toshika 750', 1), ('iStream', 2), ('Universe Note', 1)]",8070,91.21,-37.8191748,145.00569009999995,15,6950.71,Spring,True,1.3747,bad bad,False
ORD468550,ID3306900957,2019-09-26,Nickolson,"[('iStream', 2), ('Olivia x460', 2)]",2750,78.0,-37.8190758,144.9598956,0,2828.0,Spring,False,0.8507,i have no complaints. i love this phone. i was using a universe note2 and a universe s2 for the past 6 years. i like the feel of this phone. it has a heft/sturdiness. the olivia always felt like it would snap if i sat on it. the screen is sharp and functions are easy to use. definitely recommended.,True
ORD085724,ID3529934912,2019-01-15,Thompson,"[('Lucent 330S', 1), ('iStream', 1), ('Olivia x460', 2)]",3830,124.59,-37.8101135,144.9049074,5,3763.09,Summer,True,3.7188,powerful battery life. very nice phone and my father has no problem use it under tmobile. data and voice text all works fine like his old alcon 7. and he only need to charge once per two days.,True
ORD460254,ID0664372298,2019-10-07,Nickolson,"[('Olivia x460', 1), ('iStream', 2)]",1525,71.09,-37.8208689,144.9671895,15,1367.34,Spring,False,0.3274,love it 😍 awesome phone,True
ORD398366,ID0767592577,2019-06-21,Nickolson,"[('Toshika 750', 1), ('Candle Inferno', 2)]",5180,63.13,-37.8079469,144.97350649999996,25,3948.13,Winter,True,1.2353,one star wrong item was sent. very cheap,False
ORD430218,ID0591408080,2019-06-21,Nickolson,"[('Thunder line', 1), ('Olivia x460', 1), ('pearTV', 1)]",9715,66.22,-37.8225727,144.9609943,5,9295.47,Winter,False,0.873,great phone. very good product!!,True
ORD357998,ID2074055733,2019-12-22,Bakers,"[('Olivia x460', 2), ('Universe Note', 1)]",5900,104.78,-37.82468710000001,145.0058273,25,4529.78,Summer,True,1.8822,good thank you,True
ORD461760,ID6222911345,2019-07-03,Bakers,"[('iStream', 2), ('Alcon 10', 2), ('iAssist Line', 1), ('pearTV', 2)]",33045,70.62,-37.8140225,145.01460269999995,5,31463.37,Winter,False,1.7615,"not the top but really worth every penny and more good phone, definitely xp is back, clean android really gets the whole point.",True
ORD343795,ID2877342887,2019-02-12,Bakers,"[('Alcon 10', 2), ('iAssist Line', 1)]",20125,102.36,-37.82320670000001,145.0082041,5,19221.11,Summer,True,1.8611,adequate product. it is a product of which is older but affordable for the purpose of what i need it for and not often.,True
ORD494677,ID3884089009,2019-03-19,Thompson,"[('iAssist Line', 2), ('Thunder line', 2)]",8810,49.92,-37.8184279,144.94845719999995,5,8419.42,Autumn,False,0.6521,defective usb cable product was shipped with a defective usb cable and the cheapest charger available. will not order from this company again.,False
ORD385541,ID2299087305,2019-07-31,Bakers,"[('Thunder line', 2), ('Olivia x460', 2), ('Toshika 750', 2)]",15450,66.47,-37.8080464,144.98496799999995,0,15516.47,Winter,False,0.9284,love my spot! she even more than i expected! great size for a bedroom!,True
ORD028626,ID0589398179,2019-03-19,Nickolson,"[('Candle Inferno', 1), ('Universe Note', 1)]",3880,64.52,-37.81262150000001,144.97381430000004,10,3556.52,Autumn,False,0.7634,very affordable with no sacrifices this phone is durable and a great upgrade from a huawei.,True
ORD417637,ID0581783899,2019-10-06,Thompson,"[('Lucent 330S', 2), ('Candle Inferno', 2), ('Toshika 750', 2)]",11960,85.17,-37.8086601,144.94197490000005,25,9055.17,Spring,True,0.6327,don't buy phones from the internet this $700 phone won't send a text message. what a waste,False
ORD192827,ID3094967067,2019-05-18,Thompson,"[('Alcon 10', 2), ('iAssist Line', 1), ('pearTV', 2)]",32745,68.23,-37.8003605,144.9362495,10,29538.73,Autumn,False,1.6686,"i like the way you can watch anything and everything , for some live shows you need a cable provider",True
ORD186290,ID1681675815,2019-11-23,Nickolson,"[('Olivia x460', 1), ('pearTV', 1)]",7535,104.91,-37.809839200000006,144.97647460000005,15,6509.66,Spring,True,1.1492,"good for the price i wish the front camera was better but for the price i paid $127, this is a great phone.",True
ORD010787,ID3155747268,2019-08-23,Thompson,"[('Candle Inferno', 1), ('pearTV', 1), ('iStream', 2), ('Universe Note', 1)]",10490,108.285,-37.7993668,144.96004140000005,15,9024.785,Winter,False,1.8697,great midpriced phone nice phone. works well.,True
ORD412140,ID1833126497,2019-02-18,Thompson,"[('iStream', 1), ('iAssist Line', 1)]",2375,94.78,-37.803193,144.9512462,25,1876.03,Summer,True,1.1174,best xperia yet! amazing phone and best xperia yet. i flashed it with a uk rom to activate the fingerprint sensor and couldn't be happier.,True
ORD321425,ID4742379164,2019-11-01,Thompson,"[('Thunder line', 1), ('Olivia x460', 2), ('Universe Note', 1)]",8080,74.64,-37.8068133,144.94905409999996,5,7750.64,Spring,False,0.6753,good for the moneys was sure what to think buying a renewed phone online. the phone is working great! saved 200.00 going with a renewed 3rd party vs a renewed provider recommendations.,True
ORD259986,ID0419481490,2019-05-26,Bakers,"[('Lucent 330S', 1), ('pearTV', 2), ('iAssist Line', 2)]",18300,62.81,-37.8182368,144.99615319999995,25,13787.81,Autumn,True,0.9209,the phone is not working i'm so disappointed...i bought it to send abroad but it works for 3days. so what should i do now?,False
ORD274604,ID3222703082,2019-09-29,Thompson,"[('Lucent 330S', 1), ('pearTV', 2)]",13850,81.58,-37.8006802,144.9438143,25,10469.08,Spring,False,1.3654,"great specs. you will not find a phone with better specs for the price!! amazomg specs for the price. dual camera's turbo charging operating system android™ 8.0, oreo™ memory (ram) 3 gb internal storage 32 gb up to 128 gb microsd§ fingerprint reader, face unlock",True
ORD408884,ID0579409745,2019-08-28,Nickolson,"[('iStream', 2), ('iAssist Line', 1), ('Alcon 10', 2)]",20425,73.16,-37.8217484,144.9680858,5,19476.91,Winter,True,0.3739,"and i was quite happy at the quality i used to make refurbished phones, and i was quite happy at the quality. it appears they replaced all the outside components. now with that said, wow verizon phones have a lot of junk software and a locked boot loader...",True
ORD070491,ID0248266262,2019-05-22,Nickolson,"[('Alcon 10', 2), ('Lucent 330S', 1), ('Olivia x460', 1), ('iAssist Line', 2)]",24805,53.21,-37.8263896,144.9854449,25,18656.96,Autumn,False,1.645,"should have returned this right away. not happy with this phone, to many issues with buying an international phone. my bad won't happen again.",False
ORD493709,ID4893628976,2019-07-31,Thompson,"[('pearTV', 2), ('iAssist Line', 2)]",17070,41.425,-37.8115739,144.9299113,25,12843.925,Winter,True,1.5139,long overdue.. was a surprise gift for my husband & he loves it!!,True
ORD498447,ID3215192366,2019-05-04,Thompson,"[('Alcon 10', 1), ('iStream', 1), ('Lucent 330S', 2)]",11560,65.26,-37.8091872,144.94523930000005,0,11625.26,Autumn,False,0.4201,excellent purchase phone arrived quick and in better condition than expected. it's flawless. looks brand new and functions perfectly.,True
ORD461735,ID6167344526,2019-08-24,Nickolson,"[('Thunder line', 1), ('iAssist Line', 1)]",4405,72.68,-37.81423570000001,144.96892680000005,25,3376.43,Winter,True,0.4884,five stars liked the phone very much.,True
ORD030692,ID1889485053,2019-01-25,Bakers,"[('Olivia x460', 2), ('Candle Inferno', 2), ('Thunder line', 1), ('Universe Note', 2)]",12390,128.68,-37.8158343,145.04645,5,11899.18,Summer,True,4.5509,brand new phone very good phone,True
ORD090194,ID4234925766,2019-06-01,Nickolson,"[('Candle Inferno', 1), ('iStream', 2), ('pearTV', 2), ('Alcon 10', 1)]",22300,67.75,-37.8045747,144.9674681,25,16792.75,Winter,True,1.5714,not a good deal this phone only lasted 3 months. the battery would only last a few hours and suddenly shut down even if it had 20-30 percent of battery power. the screen had grunge around the edges. it was basically someone's old phone. waste of money.,False
ORD202723,ID0248746980,2019-06-16,Bakers,"[('Thunder line', 1), ('iStream', 1)]",2330,67.69,-37.821635,144.99863169999998,10,2164.69,Winter,False,1.3297,love it! this phone go beyond my expedition. i would recommend this phone to my phone. plenty of storage. holds battery. able to download all the apps i couldn't with my other phone,True
ORD033712,ID0634774941,2019-10-27,Thompson,"[('Universe Note', 2), ('Candle Inferno', 2), ('iAssist Line', 1), ('Thunder line', 2)]",14345,100.42,-37.8118628,144.9383351,0,14445.42,Spring,True,0.7734,a excellent,True
ORD147527,ID0370750526,2019-01-16,Bakers,"[('Candle Inferno', 2), ('Thunder line', 2), ('Olivia x460', 1), ('Toshika 750', 1)]",10765,91.03,-37.8132769,144.9882693,25,8164.78,Summer,True,0.713,it's easy to use and my son likes to play on it alot,True
ORD396669,ID0409550967,2019-05-06,Bakers,"[('Universe Note', 2), ('Toshika 750', 2), ('iStream', 2)]",15840,52.48,-37.7995195,144.99976719999995,25,11932.48,Autumn,False,1.2326,worked for me just for 3 months and i have ... worked for me just for 3 months and i have to replace the mobile now. over heating is first among the list.,False
ORD095852,ID2577925392,2019-10-25,Thompson,"[('Olivia x460', 1), ('Toshika 750', 1)]",5545,69.58,-37.812667,144.94737030000005,15,4782.83,Spring,False,0.0265,my first smart buy..i am loving it and all the great things iassist can do.,True
ORD376370,ID0408099013,2019-01-30,Nickolson,"[('iStream', 1), ('iAssist Line', 1), ('Olivia x460', 1), ('Universe Note', 1)]",7050,72.76,-37.81708560000001,144.9780405,0,7122.76,Summer,False,0.7652,"great buy i got this phone in june, i can't be happier. came in like new condition, battery at a 100% can last over 24hrs of normal use (i upgraded from alcon 6s which battery lasted merely 6-8hrs). i would really recommend this phone.",True
ORD469173,ID0595867559,2019-10-12,Nickolson,"[('Universe Note', 1), ('Olivia x460', 2)]",5900,76.48,-37.8113572,144.9760966,15,5091.48,Spring,False,0.9902,excelent love it si fast delivery and good product q súper perfect quelity excelent love it si fast delivery and good product,True
ORD453004,ID0317729736,2019-10-09,Thompson,"[('iAssist Line', 2), ('Universe Note', 2), ('Lucent 330S', 1)]",12580,85.97,-37.8091095,144.95573259999995,15,10778.97,Spring,True,0.859,nv using enewed again. bazzey goes ou also quickly soooo upse abou he keyboa4d. as u can see i canno ype some of lezzes,False
ORD360918,ID5002595073,2019-03-24,Thompson,"[('Olivia x460', 1), ('Candle Inferno', 2)]",2085,78.94,-37.8123217,144.95317780000005,15,1851.19,Autumn,True,0.5387,"good low-mid range phone lacks some of the customization options my old phones had and to be 23mo camera doesn't seem all that great, but it gets the job done.",True
ORD499972,ID3555802212,2019-04-15,Thompson,"[('iAssist Line', 2), ('iStream', 2)]",4750,65.71,-37.805884000000006,144.9366626,10,4340.71,Autumn,False,1.1869,five stars excellent lower cost option to replacing my wife's note 4.,True
ORD246879,ID6167418085,2019-10-21,Nickolson,"[('iStream', 2), ('Alcon 10', 2), ('Olivia x460', 2)]",20650,102.07,-37.8114514,144.9724364,0,20752.07,Spring,True,0.8347,five stars good buy,True
ORD406677,ID6197211196,2019-08-07,Thompson,"[('Candle Inferno', 1), ('Lucent 330S', 1), ('iStream', 2)]",1960,64.79,-37.8148524,144.9271316,0,2024.79,Winter,True,1.77,!!do not buy!!! !!!do not buy!!!i was sold a blackisted phone.when i received phone it was on a non pay list meaning previous owner of phone didn't pay bill and the phone and it's serial number was useless i can't use it as a cellar phone as verizon will not assign it a sim card because of its being on a non pay list,False
ORD138505,ID0052450505,2019-12-07,Thompson,"[('Thunder line', 2), ('Candle Inferno', 2), ('Lucent 330S', 2), ('Universe Note', 1)]",11130,85.7,-37.7954792,144.936073,5,10659.2,Summer,False,2.1445,love i5 love my phone,True
ORD026901,ID0847526404,2019-08-08,Nickolson,"[('Thunder line', 1), ('Alcon 10', 1), ('iAssist Line', 1), ('pearTV', 2)]",25975,72.91,-37.82334210000001,144.97049109999998,10,23450.41,Winter,True,0.5349,lots of space and i need that it's an adjustment from my previous phone to this one but it's cute and i am liking it so far.,True
ORD247214,ID0581717966,2019-10-25,Thompson,"[('Olivia x460', 2), ('Toshika 750', 2), ('iStream', 1), ('Lucent 330S', 2)]",13700,104.39,-37.8054867,144.9351555,5,13119.39,Spring,True,1.3182,"is the best of its age this phone, when equipped with android 4.4 kitkat, is the best of its age. unfortunately, the device ships with 4.2, and you must engage in some hijinks to help it realize its full potential.",True
ORD464938,ID3983269230,2019-12-25,Bakers,"[('Candle Inferno', 1), ('Thunder line', 1)]",2610,63.09,-37.8209233,144.9881771,15,2281.59,Summer,False,1.3655,weak sound. compared to the google home mini the sound is bad. also you need gold to have a small selection of music and need gold music to play everything. also if you get two you need gold family music to play music on both. i think it's lame that you need a family plan to use multiple devices.,False
ORD367983,ID0702462230,2019-02-28,Thompson,"[('Lucent 330S', 2), ('iStream', 1), ('Universe Note', 1), ('Olivia x460', 2)]",8510,93.32,-37.8049188,144.9478494,15,7326.82,Summer,True,0.8659,it was worth my money i’ve had it for 3 months now and i haven’t had a single issue yet with it. it functions as it’s needed and it also look really sleek.,True
ORD295536,ID4405281990,2019-09-07,Nickolson,"[('Lucent 330S', 2), ('Universe Note', 2), ('Candle Inferno', 1), ('Alcon 10', 1)]",18740,80.68,-37.8241944,144.95557409999995,0,18820.68,Spring,False,1.378,love it i love this phone really fast so far and its cool to type on it love it!!!,True
ORD415523,ID0575434465,2019-01-23,Bakers,"[('iAssist Line', 1), ('Candle Inferno', 1)]",2655,83.1,-37.8190467,144.9851874,25,2074.35,Summer,True,1.3399,"disgrace the phone i received is not unlocked and the sim card tray is missing, i expect a refund",False
ORD230430,ID1492145775,2019-11-23,Thompson,"[('Olivia x460', 2), ('Universe Note', 1), ('Alcon 10', 2), ('Candle Inferno', 2)]",24660,58.09,-37.8133498,144.95150769999995,15,21019.09,Spring,False,0.3976,"not working. would not recognize my verizon sim card, ( i did order a verizon phone) it imei # was unavailable. phone would restart over and over. i did factory reset still not working. i will be sending phone back",False
ORD410448,ID3132397293,2019-02-28,Thompson,"[('iStream', 1), ('Universe Note', 1)]",3600,77.71,-37.807262,144.95908280000003,5,3497.71,Summer,False,1.2162,it is what i expected it is what expected! i am happy with my purchase.,True
ORD307253,ID0151451916,2019-06-25,Bakers,"[('iStream', 1), ('Thunder line', 1), ('Toshika 750', 1)]",6650,63.45,-37.7993985,144.9997805,25,5050.95,Winter,True,1.2457,"worst electronic purchase ever terrible experience , xiaomi engaged a proprietary lock that locks you out of phone the unlock request has to go through beijing once it does it resets itself and all your data is gone forever. i would stay away from this company under any circumstances . complete nightmare",False
ORD049941,ID0301548245,2019-11-29,Bakers,"[('iAssist Line', 1), ('Candle Inferno', 2), ('Universe Note', 1)]",6535,101.65,-37.8052301,144.98545369999997,10,5983.15,Spring,True,1.0105,the size of the inferno tablet gives you the feel of having a book in your hands while reading a book. because of the size and lightweight it's easy to transport and fits easily in my purse. i'm enjoying my inferno tablet which was a gift.,True
ORD356501,ID0031402958,2019-03-04,Nickolson,"[('Lucent 330S', 1), ('Olivia x460', 1), ('Universe Note', 1)]",5905,72.74,-37.7973671,144.9691318,5,5682.49,Autumn,True,2.3633,version no longer supports this phone to individual existing accounts verision would not activate to my account. this is dead inventory - look elsewhere for a phone,False
ORD096011,ID6167489368,2019-03-19,Thompson,"[('Thunder line', 1), ('Olivia x460', 2), ('Universe Note', 2), ('Lucent 330S', 2)]",13990,51.63,-37.8117823,144.957656,15,11943.13,Autumn,False,0.9363,so bad.it's not new. don't to buy.,False
ORD115821,ID6167357849,2019-08-17,Nickolson,"[('Lucent 330S', 2), ('pearTV', 1), ('Candle Inferno', 2), ('Thunder line', 1)]",11810,67.55,-37.8089992,144.97210900000005,10,10696.55,Winter,False,1.0916,five stars my husband loves his new phone!,True
ORD397653,ID0589472358,2019-04-02,Nickolson,"[('Lucent 330S', 2), ('Candle Inferno', 2), ('Thunder line', 1)]",5500,64.45,-37.8093223,144.9730396,25,4189.45,Autumn,False,1.0768,1st smart phone i'm just getting used to my first smart phone. i like the camera feature tho i haven't figured out the selfie part,True
ORD404517,ID0630463867,2019-11-29,Bakers,"[('Universe Note', 1), ('Toshika 750', 1)]",7770,107.11,-37.8020929,144.9795497,15,6711.61,Spring,True,1.636,cool pretty dope still too much cash to drop on a phone without a removable battery.,True
ORD336339,ID0767726031,2019-06-28,Nickolson,"[('Universe Note', 1), ('Candle Inferno', 2), ('Toshika 750', 1)]",8630,69.84,-37.8037728,144.9737843,10,7836.84,Winter,False,1.6914,"this was an add on for my thunder system, the refurbished product works like new!",True
ORD458929,ID0122754902,2019-05-14,Thompson,"[('pearTV', 1), ('Universe Note', 2)]",13210,76.99,-37.814308,144.9431697,25,9984.49,Autumn,True,0.3882,nice great,True
ORD033037,ID6282174091,2019-06-16,Nickolson,"[('Olivia x460', 1), ('iAssist Line', 1), ('Toshika 750', 1), ('iStream', 2)]",8070,64.24,-37.8232786,144.9784947,10,7327.24,Winter,True,0.9436,if the ad posts its unlocked it should be. the phone was not unlocked what do i do with now.,False
ORD432453,ID2602395448,2019-11-01,Nickolson,"[('pearTV', 2), ('iAssist Line', 2)]",17070,109.815,-37.8214592,144.9738626,25,12912.315,Spring,False,0.4954,"real cheap for the specs. cool phone, fast, good interface. not an excellent camera if that's what you're looking for",True
ORD422086,ID6024429121,2019-06-30,Thompson,"[('Toshika 750', 2), ('Lucent 330S', 2)]",11100,75.53,-37.8162225,144.9383605,25,8400.53,Winter,True,0.8617,function all things are very good,True
ORD171489,ID2177831015,2019-02-19,Nickolson,"[('Toshika 750', 1), ('Lucent 330S', 1), ('iAssist Line', 1), ('Universe Note', 1)]",11225,77.52,-37.8236655,144.98214030000003,15,9618.77,Summer,False,1.2426,"the battery is not perfect, but the phone is ok. the battery was only at 87% capacity, but otherwise this phone is pretty good.",True
ORD482724,ID3144850728,2019-10-27,Bakers,"[('Toshika 750', 1), ('iAssist Line', 2)]",8770,88.63,-37.8160377,144.9853318,5,8420.13,Spring,True,1.1001,"it has problem with audio, whatsapp videos has problem ... it has problem with audio, whatsapp videos has problem to, the fingerprint reader is slow and sometimes doesn't work at all. too much money for this peace of hardware, doesn't worth it.",False
ORD438458,ID0844499869,2019-06-28,Thompson,"[('iStream', 1), ('iAssist Line', 1)]",2375,76.55,-37.8215112,144.94513500000005,5,2332.8,Winter,True,0.9984,"great tablet for the price, it was a christmas present and so far so good!",True
ORD050625,ID1492410178,2019-01-04,Nickolson,"[('Lucent 330S', 1), ('iAssist Line', 1), ('Universe Note', 2)]",10355,101.62,-37.80409570000001,144.9634487,15,8903.37,Summer,True,1.7009,i bought this item for my nephew and he loves it. i have the old version of the inferno hd and i love it as well. it's way cheaper than buying an pear tablet. we haven't had any problems with it. well worth your money,True
ORD493410,ID0250933581,2019-05-23,Bakers,"[('Candle Inferno', 1), ('Olivia x460', 1), ('iStream', 1)]",1805,83.2,-37.8214892,145.0074476,10,1707.7,Autumn,True,1.6706,totally pleased phone was exactly as described and exactly what i required.,True
ORD306723,ID0247025149,2019-04-20,Nickolson,"[('iAssist Line', 2), ('Candle Inferno', 1), ('Toshika 750', 2)]",13520,77.74,-37.814805,144.9710671,15,11569.74,Autumn,True,0.4425,great phone the phone was in very good shape. the only thing is the battery doesn’t last long. when i went to bed it was 100% and when i woke up it was 84%,True
ORD468382,ID3775020766,2019-12-02,Bakers,"[('Olivia x460', 2), ('Lucent 330S', 1)]",3680,74.45,-37.8071812,144.9837991,15,3202.45,Summer,False,1.0532,"great it,s very nice thanks",True
ORD347270,ID0054397028,2019-04-28,Thompson,"[('Toshika 750', 1), ('Thunder line', 2)]",8680,81.08,-37.8024032,144.9476267,25,6591.08,Autumn,True,1.1443,perfect! what is there to say! perfect!,True
ORD201391,ID0589403294,2019-05-07,Nickolson,"[('Olivia x460', 1), ('iAssist Line', 2)]",5675,40.195,-37.8091115,144.96929419999995,10,5147.695,Autumn,True,1.0559,"everthing you need is in the palm of your hands! dependable, durable and easy to use. battery lasts for days.",True
ORD499676,ID2174963232,2019-06-10,Thompson,"[('Olivia x460', 2), ('Candle Inferno', 2), ('Universe Note', 2), ('Lucent 330S', 2)]",12670,76.42,-37.8169424,144.9532084,5,12112.92,Winter,True,0.7193,perfect condition in perfect condition! love love love it,True
ORD005887,ID1668523150,2019-02-11,Thompson,"[('Olivia x460', 2), ('iAssist Line', 2)]",6900,52.27,-37.8132601,144.9447895,25,5227.27,Summer,False,0.2108,"i don't recommend it. the phone is just ok. it has a week a antenna, i hardly every get one bar from my house. the back cover is cheap. you need to re-start the phone everyday to resolve weird issues. i don't recommend it.",False
ORD323843,ID1463620523,2019-01-20,Bakers,"[('iStream', 2), ('Universe Note', 1)]",3750,115.35,-37.8177779,145.00717609999995,15,3302.85,Summer,False,1.3615,great love the phone is just a bit to fat for me,True
ORD427731,ID3163996210,2019-07-30,Thompson,"[('Toshika 750', 2), ('iStream', 2)]",8940,81.39,-37.802502200000006,144.95714019999997,0,9021.39,Winter,True,1.4375,"worth for money as expected, camera is good.",True
ORD235653,ID3218293555,2019-07-06,Thompson,"[('Olivia x460', 1), ('Alcon 10', 1), ('iAssist Line', 1)]",12400,77.29,-37.80425820000001,144.9543086,15,10617.29,Winter,True,1.1326,the wife loves it you get a lot of bang for your buck with this phone.,True
ORD299922,ID6167247298,2019-05-28,Nickolson,"[('Lucent 330S', 2), ('Thunder line', 2), ('Universe Note', 2)]",13720,77.7,-37.8182673,144.9642352,15,11739.7,Autumn,True,0.4689,olivia universe s4 got this for my husband and he absolutely loves his phone. very reliable phone for the price and husband is happy with it so far,True
ORD146435,ID6167441085,2019-06-21,Nickolson,"[('iAssist Line', 1), ('Universe Note', 2), ('Olivia x460', 1)]",10350,63.34,-37.8155755,144.9663185,5,9895.84,Winter,False,0.4402,"reliable, price efficient device. easy to use for all ages.",True
ORD476074,ID0597455905,2019-07-18,Nickolson,"[('Olivia x460', 2), ('Thunder line', 2), ('Alcon 10', 2)]",24710,64.93,-37.8139126,144.9648097,0,24774.93,Winter,False,0.6675,excellent value for money,True
ORD006743,ID1982439994,2019-04-10,Bakers,"[('Alcon 10', 1), ('pearTV', 1)]",15260,52.09,-37.8142944,145.0062345,5,14549.09,Autumn,False,1.0794,"one star nicotine, pubic hair, face grease are included!",False
