order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer,shopping_cart_parsed
ORD138231,ID6167289324,2019-12-14,Nickolson,"[('Lucent 330S', 2), ('Alcon 10', 2)]",17306.0,96.97,-37.80808629999999,144.9689169,15,17402.97,Summer,True,1.1711,good one great phone i like it,1,"[('Lucent 330S', 2), ('Alcon 10', 2)]"
ORD338608,ID6167489363,2019-07-21,Thompson,"[('pearTV', 1), ('Toshika 750', 1)]",10098.5,65.29,-37.8124739,144.957014,5,10163.79,Winter,False,0.8749,i am completely in love. does absolutely everything and is so amazing and great,1,"[('pearTV', 1), ('Toshika 750', 1)]"
ORD110904,ID0443299469,2019-07-15,Bakers,"[('Toshika 750', 1), ('Olivia x460', 2)]",5077.5,74.75,-37.8110588,145.0010268,25,5152.25,Winter,True,0.5232,five stars perfect thanks !,1,"[('Toshika 750', 1), ('Olivia x460', 2)]"
ORD364176,ID0575561202,2019-09-11,Nickolson,"[('iStream', 2), ('iAssist Line', 1), ('pearTV', 1)]",7509.75,78.48,-37.8250893,144.9821619,15,7588.23,Spring,False,1.3237,no gyroscope 😟 there's no gyroscope on this phone so if you have sky map or a vr headset forget about it. also there's only one small speaker on the bottom of this phone that's not very loud but all in all it's not a bad of a phone.,1,"[('iStream', 2), ('iAssist Line', 1), ('pearTV', 1)]"
ORD334510,ID2368034119,2019-11-12,Nickolson,"[('iStream', 2), ('pearTV', 1), ('Toshika 750', 1), ('Thunder line', 1)]",9832.5,105.94,-37.8071992,144.97751169999995,25,9938.44,Spring,True,1.4489,works very well great phone for the price,1,"[('iStream', 2), ('pearTV', 1), ('Toshika 750', 1), ('Thunder line', 1)]"
ORD041069,ID5251259529,2019-05-19,Thompson,"[('Candle Inferno', 2), ('Toshika 750', 2), ('Olivia x460', 1), ('iStream', 1)]",9243.75,78.74,-37.8151109,144.9393705,15,9322.49,Autumn,True,0.7294,great phone a really nice phone to get. good bang for the buck!,1,"[('Candle Inferno', 2), ('Toshika 750', 2), ('Olivia x460', 1), ('iStream', 1)]"
ORD430311,ID0244241458,2019-01-02,Bakers,"[('Lucent 330S', 2), ('Universe Note', 1), ('iStream', 2)]",4657.5,111.25,-37.7936094,144.9736686,25,4768.75,Summer,True,2.6315,love the screen size. using in south america and it works great....,1,"[('Lucent 330S', 2), ('Universe Note', 1), ('iStream', 2)]"
ORD329967,ID2481930668,2019-08-23,Bakers,"[('Alcon 10', 1), ('iStream', 1)]",8645.0,77.42,-37.8098465,145.00289619999995,5,8722.42,Winter,True,0.6742,bueno good,1,"[('Alcon 10', 1), ('iStream', 1)]"
ORD082717,ID4520380502,2019-05-01,Thompson,"[('Candle Inferno', 1), ('Thunder line', 2), ('iAssist Line', 2), ('pearTV', 2)]",19674.0,64.71322187323005,-37.81173620000001,144.95632690000005,10,19737.84,Autumn,True,0.8208,already dead! broke after 2 months!,0,"[('Candle Inferno', 1), ('Thunder line', 2), ('iAssist Line', 2), ('pearTV', 2)]"
ORD049994,ID0255058363,2019-06-27,Nickolson,"[('Toshika 750', 2), ('iAssist Line', 1), ('Olivia x460', 1), ('Universe Note', 2)]",17091.0,65.23,-37.812221,144.9712955,10,17156.23,Winter,False,0.7259,"love the inferno, the picture is good and really like the digico link",1,"[('Toshika 750', 2), ('iAssist Line', 1), ('Olivia x460', 1), ('Universe Note', 2)]"
ORD107788,ID0906234095,2019-01-02,Bakers,"[('Olivia x460', 2), ('Candle Inferno', 2)]",2979.0,96.6,-37.8008536,145.0032655,10,3075.6,Summer,True,1.2389,"pretty decent product with a reasonable price pretty decent product with a reasonable price. strong wifi detection and stable wifi connection all the time. it is however a little too big for my hand, but a bigger screen is always desired.",1,"[('Olivia x460', 2), ('Candle Inferno', 2)]"
ORD357677,ID0709970051,2019-09-26,Thompson,"[('pearTV', 1), ('Candle Inferno', 1)]",6403.0,62.54,-37.8142705,144.935746,5,6465.54,Spring,False,1.0115,"died after 5 months purchased in april, died in september. will never buy from this seller again.",0,"[('pearTV', 1), ('Candle Inferno', 1)]"
ORD027191,ID1217532920,2019-02-13,Thompson,"[('Lucent 330S', 2), ('Candle Inferno', 1), ('Alcon 10', 2)]",18711.0,57.59,-37.81810220000001,144.94857290000004,10,18768.59,Summer,False,0.6186,toss up i understand that this is a refurbished product but the power button was nearly unusable on the unit i got.,0,"[('Lucent 330S', 2), ('Candle Inferno', 1), ('Alcon 10', 2)]"
ORD462963,ID6167489421,2019-10-06,Thompson,"[('Lucent 330S', 2), ('Alcon 10', 1), ('iStream', 1), ('iAssist Line', 1)]",11717.25,102.91,-37.8110229,144.95905349999995,15,11820.16,Spring,True,1.0699,great cellphone after you learn to use it. this is my first smartphone so it has been a bit difficult to learn all the functions. it is not easy to use unless you have help from knowledgeable people.,1,"[('Lucent 330S', 2), ('Alcon 10', 1), ('iStream', 1), ('iAssist Line', 1)]"
ORD452117,ID0257505806,2019-03-03,Thompson,"[('iStream', 1), ('Olivia x460', 2)]",2470.0,70.67,-37.79910260000001,144.9633821,5,2540.67,Autumn,False,2.0834,good deal. looks brand new. battery probally has 75% life left. works good.,1,"[('iStream', 1), ('Olivia x460', 2)]"
ORD404243,ID0131238689,2019-08-18,Nickolson,"[('Universe Note', 2), ('Alcon 10', 2), ('Olivia x460', 1), ('Candle Inferno', 2)]",25540.75,74.85,-37.8140301,144.9626401,5,25615.6,Winter,True,0.7922,best phone ever! i already have this phone for about a month and i haven't found any problem with it. is legit and works perfectly.,1,"[('Universe Note', 2), ('Alcon 10', 2), ('Olivia x460', 1), ('Candle Inferno', 2)]"
ORD017364,ID2176972946,2019-05-24,Bakers,"[('iStream', 2), ('iAssist Line', 1), ('Universe Note', 1)]",5975.0,80.65,-37.8042493,145.01088869999995,0,6055.65,Autumn,True,1.5183,five stars love my product & very fast on the delivery!,1,"[('iStream', 2), ('iAssist Line', 1), ('Universe Note', 1)]"
ORD276810,ID1621189042,2019-01-26,Thompson,"[('Alcon 10', 2), ('Thunder line', 1), ('pearTV', 1), ('Universe Note', 1)]",25364.0,87.83,-37.8151511,144.94485559999995,15,25451.83,Summer,True,0.3376,definitely recommend! great quality for the price ! very happy with purchase,1,"[('Alcon 10', 2), ('Thunder line', 1), ('pearTV', 1), ('Universe Note', 1)]"
ORD120972,ID0278912960,2019-08-03,Bakers,"[('Olivia x460', 1), ('Alcon 10', 2), ('Candle Inferno', 1)]",16621.75,67.65,-37.8106985,144.9831396,15,16689.4,Winter,False,1.0663,great phone this phone replaced a universe s-iii. there are some differences to get used to and i wish voice mail was a bit more intuitive.,1,"[('Olivia x460', 1), ('Alcon 10', 2), ('Candle Inferno', 1)]"
ORD050991,ID1462398911,2019-02-03,Bakers,"[('Olivia x460', 1), ('iStream', 2), ('Candle Inferno', 1)]",1955.0,68.26,-37.81995870000001,145.0127352,0,2023.26,Summer,False,1.8971,two stars pen is hard work on screen ..,0,"[('Olivia x460', 1), ('iStream', 2), ('Candle Inferno', 1)]"
ORD397612,ID2481930364,2019-06-15,Bakers,"[('pearTV', 1), ('Universe Note', 2)]",9907.5,65.58,-37.80551060000001,144.9986564,25,9973.08,Winter,False,0.5831,four stars i'm used to an android still learning this it's ok,1,"[('pearTV', 1), ('Universe Note', 2)]"
ORD087274,ID0846591691,2019-11-28,Nickolson,"[('Lucent 330S', 2), ('Candle Inferno', 1), ('Olivia x460', 2)]",5340.0,96.8,-37.8220125,144.96947649999996,0,5436.8,Spring,True,0.38006500125224435,"excellent product good product, very good quality, easy to use and excellent, recommended by the seller",1,"[('Lucent 330S', 2), ('Candle Inferno', 1), ('Olivia x460', 2)]"
ORD235144,ID6167236643,2019-08-21,Thompson,"[('Universe Note', 1), ('iStream', 1)]",3240.0,78.25,-37.8135903,144.9572938,10,3318.25,Winter,True,0.905,worth the money. very good product.,1,"[('Universe Note', 1), ('iStream', 1)]"
ORD349160,ID3788315452,2019-12-20,Nickolson,"[('Olivia x460', 1), ('pearTV', 2), ('Toshika 750', 2), ('Candle Inferno', 1)]",20623.5,94.6,-37.8202153,144.9602068,10,20718.1,Summer,True,0.8412,that's great! that's great!,1,"[('Olivia x460', 1), ('pearTV', 2), ('Toshika 750', 2), ('Candle Inferno', 1)]"
ORD017323,ID0244569712,2019-12-20,Thompson,"[('Toshika 750', 1), ('Alcon 10', 2), ('iAssist Line', 1), ('Thunder line', 2)]",25924.5,108.91,-37.79261870000001,144.9582485,10,26033.41,Summer,True,2.4394,this best than alcon! i want this for my family?,1,"[('Toshika 750', 1), ('Alcon 10', 2), ('iAssist Line', 1), ('Thunder line', 2)]"
ORD122412,ID0283334276,2019-02-19,Thompson,"[('Candle Inferno', 1), ('iStream', 1), ('Thunder line', 1)]",2070.0,99.86,-37.8007309,144.9530295,25,2169.86,Summer,True,1.429,"this is the best phone you can buy for the price, this is the best phone you can buy.",1,"[('Candle Inferno', 1), ('iStream', 1), ('Thunder line', 1)]"
ORD090301,ID0128982338,2019-02-25,Nickolson,"[('Candle Inferno', 2), ('iAssist Line', 2), ('pearTV', 1)]",11039.0,78.28,-37.8173354,144.9622079,5,11117.28,Summer,True,0.6608,phone does not work!! when anyone calls me they can not hear anything i am saying!! i have to send this phone back. i can't use it if no one can hear me!!,0,"[('Candle Inferno', 2), ('iAssist Line', 2), ('pearTV', 1)]"
ORD411043,ID0847531461,2019-03-14,Nickolson,"[('Alcon 10', 2), ('Candle Inferno', 1), ('pearTV', 1), ('Thunder line', 2)]",24650.00000000001,76.47,-37.8207156,144.96950569999996,15,21028.97000000001,Autumn,True,0.2361,"meets all expectations arrived on time, works great. i would definitely purchase again.",1,"[('Alcon 10', 2), ('Candle Inferno', 1), ('pearTV', 1), ('Thunder line', 2)]"
ORD194793,ID3394730432,2019-01-30,Thompson,"[('Lucent 330S', 1), ('iStream', 2), ('Universe Note', 1)]",4233.0,73.01143607458684,-37.81089779999999,144.947832,15,4304.99,Summer,True,0.2087,"this is way to complicated for kids, my kid was frustrated trying to figure it out",0,"[('Lucent 330S', 1), ('iStream', 2), ('Universe Note', 1)]"
ORD108213,ID2296606721,2019-01-23,Bakers,"[('Olivia x460', 1), ('Toshika 750', 1)]",4713.25,81.8,-37.8144094,145.01443480000003,15,4795.05,Summer,False,1.7588,love it!!! i absolutely love this phone!!,1,"[('Olivia x460', 1), ('Toshika 750', 1)]"
ORD318547,ID0746912601,2019-04-25,Nickolson,"[('Lucent 330S', 1), ('Universe Note', 2)]",7317.0,80.67,-37.82443410000001,144.9846125,10,7397.67,Autumn,True,1.4736766652814168,"universe s8 bought two universe s8s and they were as new upon arrival and my wife and i have been extremely happy with the phones, the price and the overall experience. would not hesitate to use again or to recommend to others.",1,"[('Lucent 330S', 1), ('Universe Note', 2)]"
ORD426166,ID0130043040,2019-11-24,Thompson,"[('Toshika 750', 1), ('Olivia x460', 2), ('Universe Note', 1), ('Lucent 330S', 1)]",11450.0,109.03,-37.8030248,144.9292043,0,11559.03,Spring,True,1.9032,great phone great phone,1,"[('Toshika 750', 1), ('Olivia x460', 2), ('Universe Note', 1), ('Lucent 330S', 1)]"
ORD396452,ID4315295086,2019-02-01,Bakers,"[('Universe Note', 1), ('iAssist Line', 2), ('Thunder line', 1), ('Lucent 330S', 2)]",12540.000000000004,57.44,-37.8167908,144.9915408,0,12597.440000000004,Summer,False,0.8231,one star couldn't unlock it because at&t said there was still money owed on it.,0,"[('Universe Note', 1), ('iAssist Line', 2), ('Thunder line', 1), ('Lucent 330S', 2)]"
ORD277561,ID0746435485,2019-01-07,Bakers,"[('Toshika 750', 2), ('Alcon 10', 2), ('Candle Inferno', 1)]",26970.0,73.01,-37.8149539,144.9917731,0,27043.01,Summer,False,0.6302,"value value value this was a like new phone , absolutely no issues . works like i unboxed it and the price and quality ensure i will use this vendor many more times",1,"[('Toshika 750', 2), ('Alcon 10', 2), ('Candle Inferno', 1)]"
ORD226268,ID3146808080,2019-12-15,Bakers,"[('Toshika 750', 2), ('Thunder line', 2), ('pearTV', 1), ('Lucent 330S', 1)]",19513.0,71.39,-37.8121665,144.9880695,5,19584.39,Summer,False,0.6746,not bad i can't install calling recorders,1,"[('Toshika 750', 2), ('Thunder line', 2), ('pearTV', 1), ('Lucent 330S', 1)]"
ORD225525,ID3191033052,2019-09-25,Nickolson,"[('iAssist Line', 2), ('Toshika 750', 1), ('Alcon 10', 2)]",25336.5,102.1,-37.8115222,144.9721881,5,25438.6,Spring,True,0.8208,i it was great,1,"[('iAssist Line', 2), ('Toshika 750', 1), ('Alcon 10', 2)]"
ORD224651,ID0356125211,2019-06-12,Nickolson,"[('Alcon 10', 1), ('Toshika 750', 2)]",17590.0,77.62,-37.81697670000001,144.9800805,0,17667.62,Winter,True,0.9433,"very good quality ""refurbished"" phone! fast shipping. very clean and great quality ""refurbished"" phone. feels very brand new. no problems so far. cellularedge is a fantastic seller! 👌",1,"[('Alcon 10', 1), ('Toshika 750', 2)]"
ORD241664,ID0224750434,2019-04-20,Bakers,"[('Olivia x460', 1), ('iStream', 1)]",1031.25,81.55,-37.8085917,144.98140959999995,25,1112.8,Autumn,True,1.2256,third thunder line purchased. love the product.,1,"[('Olivia x460', 1), ('iStream', 1)]"
ORD236848,ID0356097878,2019-09-02,Bakers,"[('Olivia x460', 1), ('Thunder line', 2)]",4747.25,78.97,-37.8204451,144.9911925,15,4826.22,Spring,False,1.2162,"great value screen was a little scratched, didn't come with original charger. i've pushed it hard with lots of apps and it's super fast. fingerprint scanner isn't too great but apparently the non refurbished phones have the same issue.",1,"[('Olivia x460', 1), ('Thunder line', 2)]"
ORD007080,ID1449431511,2019-04-30,Nickolson,"[('Olivia x460', 1), ('Toshika 750', 2), ('Universe Note', 1)]",11983.5,66.04,-37.8160839,144.9724101,10,12049.54,Autumn,False,0.376,they on time got it earlier than expected so happy thank you,1,"[('Olivia x460', 1), ('Toshika 750', 2), ('Universe Note', 1)]"
ORD082751,ID0773059241,2019-08-22,Nickolson,"[('pearTV', 1), ('Universe Note', 2)]",11228.5,62.13,-37.81218270000001,144.9697962,15,11290.63,Winter,True,0.7133404850982342,not happy with this phone not satisfied with the phone because i had to bring it to a repair shop because of its microphone which didn't work properly then for the volume button which was stuck. i tought i bought a new. but it wasn't the case that time. not happy at all.,0,"[('pearTV', 1), ('Universe Note', 2)]"
ORD383092,ID4072557022,2019-07-28,Bakers,"[('Candle Inferno', 1), ('Lucent 330S', 1), ('Toshika 750', 1), ('Thunder line', 2)]",10340.0,45.66,-37.8128953,144.99553600000004,0,10385.66,Winter,False,0.3238,"delivered damaged the product did not meet my expectations. i never turned it on, there was obvious exterior cosmetic damage over the camera lenses. it was cracked.",0,"[('Candle Inferno', 1), ('Lucent 330S', 1), ('Toshika 750', 1), ('Thunder line', 2)]"
ORD202460,ID0560997117,2019-12-07,Thompson,"[('pearTV', 2), ('Thunder line', 2), ('Candle Inferno', 1)]",13057.5,60.27,-37.8105624,144.9364836,25,13117.77,Summer,False,0.9601,one star phone will not charge.,0,"[('pearTV', 2), ('Thunder line', 2), ('Candle Inferno', 1)]"
ORD055787,ID2277912675,2019-10-25,Thompson,"[('Candle Inferno', 2), ('iAssist Line', 1)]",3085.0,104.51,-37.8217698,144.9368437,0,3189.51,Spring,True,1.3542,"good phone phone was for my mother, she loves it",1,"[('Candle Inferno', 2), ('iAssist Line', 1)]"
ORD450082,ID0312718901,2019-10-15,Thompson,"[('Lucent 330S', 1), ('iAssist Line', 1), ('Candle Inferno', 1)]",3885.0,68.99,-37.8040741,144.9617565,0,3953.99,Spring,False,1.6078,"charger port busted, havent even had it for half a year practically a waste of money",0,"[('Lucent 330S', 1), ('iAssist Line', 1), ('Candle Inferno', 1)]"
ORD337683,ID0575572029,2019-02-17,Nickolson,"[('Candle Inferno', 1), ('Lucent 330S', 2)]",2601.0,76.49,-37.82431070000001,144.9801851,10,2677.49,Summer,False,1.131,coop product many uses including smart devices throughout the home,1,"[('Candle Inferno', 1), ('Lucent 330S', 2)]"
ORD137412,ID3285623008,2019-03-12,Thompson,"[('Toshika 750', 2), ('Alcon 10', 1)]",13192.5,80.27,-37.81418710000001,144.93404099999995,25,13272.77,Autumn,True,1.158,"my new xiaomi redmi note 7 very cheapest, excellent product",1,"[('Toshika 750', 2), ('Alcon 10', 1)]"
ORD238231,ID0282825823,2019-04-14,Thompson,"[('iStream', 2), ('iAssist Line', 1), ('Olivia x460', 1)]",3187.5,80.5037953600902,-37.8026232,144.9486575,15,3268.39,Autumn,True,1.1274,no problems came on time and it works perfectly,1,"[('iStream', 2), ('iAssist Line', 1), ('Olivia x460', 1)]"
ORD443723,ID4735836858,2019-02-12,Thompson,"[('Toshika 750', 2), ('pearTV', 2), ('Alcon 10', 1), ('Olivia x460', 2)]",31027.0,77.26,-37.8034867,144.94981930000003,5,31104.26,Summer,False,1.0508,so far so good. had for more than a month to so far so good. had for more than a month to date,1,"[('Toshika 750', 2), ('pearTV', 2), ('Alcon 10', 1), ('Olivia x460', 2)]"
ORD054214,ID0575397939,2019-07-06,Nickolson,"[('Lucent 330S', 1), ('iAssist Line', 1), ('Olivia x460', 2), ('Toshika 750', 1)]",9713.75,69.88,-37.8212301,144.9838718,5,9783.63,Winter,False,1.293,five stars i'm 14 and this is just fine and my mom didn't go broke buying it!,1,"[('Lucent 330S', 1), ('iAssist Line', 1), ('Olivia x460', 2), ('Toshika 750', 1)]"
ORD326412,ID3555802208,2019-11-04,Thompson,"[('Thunder line', 1), ('Universe Note', 2), ('Lucent 330S', 1), ('Alcon 10', 2)]",21157.5,89.61,-37.8056732,144.9368923,25,21247.11,Spring,True,1.1867,"impossible to use, screen just don't responds not sure if all are defective but i got two and both have a non responsive screen it was just impossible to use no matter if i updated the software.",0,"[('Thunder line', 1), ('Universe Note', 2), ('Lucent 330S', 1), ('Alcon 10', 2)]"
ORD290217,ID6024429133,2019-07-09,Thompson,"[('Lucent 330S', 1), ('Candle Inferno', 1), ('Alcon 10', 2), ('Olivia x460', 2)]",19809.0,47.57,-37.8140189,144.9443017,10,19856.57,Winter,False,0.2858,stolen phone advertised as unlocked bought this universe 7s from vip outlet. this phone is most likely stolen. i called sprint to activate and tech support said that this phone is still associated with a phone number.,0,"[('Lucent 330S', 1), ('Candle Inferno', 1), ('Alcon 10', 2), ('Olivia x460', 2)]"
ORD270165,ID1224869677,2019-04-08,Thompson,"[('pearTV', 2), ('Thunder line', 2), ('Alcon 10', 1), ('Universe Note', 2)]",24622.5,78.54,-37.8118268,144.9405883,25,24701.04,Autumn,True,0.5777,perfect! this was just what i wanted. the phone is solid and the package came new and unlocked as described. 100% satisfied!,1,"[('pearTV', 2), ('Thunder line', 2), ('Alcon 10', 1), ('Universe Note', 2)]"
ORD122255,ID0844490762,2019-03-18,Thompson,"[('Olivia x460', 1), ('Candle Inferno', 2), ('Toshika 750', 1)]",5444.25,50.47112514659952,-37.8204933,144.9487358,15,5495.62,Autumn,False,0.8828,smartphone? two of my family members received these phones several weeks ago. there are persistent and serious problems with call quality that have never been resolved. many calls to tech support and updates did not resolve the problem.,0,"[('Olivia x460', 1), ('Candle Inferno', 2), ('Toshika 750', 1)]"
ORD356688,ID2180785611,2019-06-20,Nickolson,"[('iStream', 1), ('Alcon 10', 2), ('Olivia x460', 2)]",15375.0,73.49,-37.8148306,144.9689365,25,15448.49,Winter,True,0.4225,"good phone if you don't need the latest thing and can't afford it. good phone. great camera. battery life sucks after 9 months, doesn't last quite 12 hours. glass on rear cover broke in a case....why the crap is it glass anyways?",1,"[('iStream', 1), ('Alcon 10', 2), ('Olivia x460', 2)]"
ORD057782,ID0367098729,2019-09-02,Thompson,"[('Universe Note', 2), ('Lucent 330S', 2), ('iAssist Line', 1)]",11005.75,109.47,-37.7986981,144.96140780000005,5,11115.22,Spring,True,2.0026,perfect great phone does everything i need and more,1,"[('Universe Note', 2), ('Lucent 330S', 2), ('iAssist Line', 1)]"
ORD167447,ID3790949317,2019-10-05,Thompson,"[('Thunder line', 1), ('Olivia x460', 1)]",2894.25,104.49,-37.8050894,144.9368101,15,2998.74,Spring,True,1.234244358278857,color was nice,1,"[('Thunder line', 1), ('Olivia x460', 1)]"
ORD458730,ID0245802874,2019-12-08,Thompson,"[('pearTV', 1), ('Toshika 750', 1), ('Olivia x460', 1), ('Candle Inferno', 2)]",12715.0,86.1,-37.8004243,144.9598831,0,12801.1,Summer,True,1.769,"do not buy this cell phone. sorry, this video is unsupported on this browser.  i bought it a few days ago and stopped working, it does not connect after updating, in short i have a cell phone that is of no use",0,"[('pearTV', 1), ('Toshika 750', 1), ('Olivia x460', 1), ('Candle Inferno', 2)]"
ORD178415,ID0312718297,2019-11-07,Thompson,"[('Alcon 10', 1), ('pearTV', 2), ('Olivia x460', 2), ('Candle Inferno', 2)]",24880.0,65.18,-37.8044544,144.9596573,0,24945.18,Spring,False,1.4362,"i have tried to buy this celphone and digico is ... i have tried to buy this celphone and digico is saying that another person is doing it, it is becasue it is cheaper than the other one",0,"[('Alcon 10', 1), ('pearTV', 2), ('Olivia x460', 2), ('Candle Inferno', 2)]"
ORD462377,ID0477078777,2019-08-30,Nickolson,"[('iAssist Line', 1), ('Lucent 330S', 2), ('Olivia x460', 2), ('Alcon 10', 1)]",15280.75,66.7,-37.8073211,144.97339019999995,5,15347.45,Winter,False,1.2996,"love this phone!!! i switched from a window phone this phone is a lot easier to use, the technology is awesome, battery life is great i love this phone.",1,"[('iAssist Line', 1), ('Lucent 330S', 2), ('Olivia x460', 2), ('Alcon 10', 1)]"
ORD499824,ID3743608253,2019-12-28,Thompson,"[('iAssist Line', 2), ('Olivia x460', 2)]",5865.0,60.33,-37.8221675,144.94779219999995,15,5925.33,Summer,False,1.0588,"wasn't fully functional, had to return telephoto lens didn't work, had to return",0,"[('iAssist Line', 2), ('Olivia x460', 2)]"
ORD144988,ID0529205673,2019-06-07,Thompson,"[('Thunder line', 1), ('pearTV', 2)]",13320.0,69.19,-37.8242103,144.9368886,10,13389.19,Winter,False,1.5655,"the sound quality wasn’t great, but it was inexpensive",1,"[('Thunder line', 1), ('pearTV', 2)]"
ORD418547,ID2189145409,2019-08-05,Thompson,"[('iAssist Line', 2), ('Olivia x460', 1), ('Candle Inferno', 2)]",5554.75,64.14,-37.8106426,144.9560066,15,5618.89,Winter,False,0.8179,excellent! phone in excellent condition! thanks!,1,"[('iAssist Line', 2), ('Olivia x460', 1), ('Candle Inferno', 2)]"
ORD354552,ID0250479885,2019-02-20,Bakers,"[('Toshika 750', 2), ('Candle Inferno', 2), ('iStream', 2)]",8330.0,75.79,-37.816325,145.00312119999995,15,8405.79,Summer,False,0.9888,five stars perfect!,1,"[('Toshika 750', 2), ('Candle Inferno', 2), ('iStream', 2)]"
ORD294410,ID5884356161,2019-08-25,Thompson,"[('iStream', 1), ('Alcon 10', 1)]",8190.0,80.78,-37.8262757,144.9381384,10,8270.78,Winter,True,1.7057,love it. it was everything i expected. love this phone very durrable. it has been dropped a lot and still works love it.,1,"[('iStream', 1), ('Alcon 10', 1)]"
ORD386624,ID1132057293,2019-11-24,Thompson,"[('iAssist Line', 2), ('Olivia x460', 2)]",5175.0,70.96,-37.8161419,144.94547619999997,25,5245.96,Spring,False,0.4107,good product,1,"[('iAssist Line', 2), ('Olivia x460', 2)]"
ORD268708,ID3268160215,2019-03-13,Nickolson,"[('Universe Note', 1), ('iAssist Line', 2)]",7110.0,83.37,-37.8242522,144.98656469999997,10,7193.37,Autumn,True,1.6232,good very good !,1,"[('Universe Note', 1), ('iAssist Line', 2)]"
ORD087717,ID0746917812,2019-11-18,Nickolson,"[('iStream', 2), ('Candle Inferno', 1)]",730.0,90.04,-37.8258817,144.98285790000003,0,820.04,Spring,True,1.4237,"not unlocked this phone is not unlocked! i am indeed upset about this fact. how are we gonna rectify this problem, this is total false advertising!!!",0,"[('iStream', 2), ('Candle Inferno', 1)]"
ORD234731,ID0844489303,2019-03-12,Thompson,"[('Toshika 750', 2), ('Thunder line', 2), ('Lucent 330S', 1), ('Alcon 10', 1)]",17385.0,65.48,-37.8207878,144.9480478,25,17450.48,Autumn,True,0.9074,ok but i wouldn't go to the trouble of buying this again. all i get is the weather and some music and it's really a waste of money and time. even though siri is slow at least serious with me all the time and this rests on my desk or on the table top and that's about it,0,"[('Toshika 750', 2), ('Thunder line', 2), ('Lucent 330S', 1), ('Alcon 10', 1)]"
ORD033046,ID6167441027,2019-04-04,Thompson,"[('Candle Inferno', 2), ('Olivia x460', 1)]",1876.5,65.61,-37.8091936,144.9610091,10,1942.11,Autumn,True,1.2857,i need it to unlock this phone is asking me for the network code and i buy a unlocked phone but it's not unlocked i can't use it,0,"[('Candle Inferno', 2), ('Olivia x460', 1)]"
ORD008831,ID1668523284,2019-05-08,Nickolson,"[('Universe Note', 2), ('Lucent 330S', 1)]",6910.5,63.65,-37.8213397,144.96243,15,6974.15,Autumn,False,0.6959767078112387,love it the phone is just like a olivia universe...it has everything within a smartphone with extra storage space...i will order another one for my son. great phone.,1,"[('Universe Note', 2), ('Lucent 330S', 1)]"
ORD348368,ID3961293507,2019-07-21,Nickolson,"[('Thunder line', 1), ('Toshika 750', 2)]",9197.0,66.02,-37.8082401,144.9632852,15,9263.02,Winter,False,1.2776,five stars love it!,1,"[('Thunder line', 1), ('Toshika 750', 2)]"
ORD460577,ID0579384316,2019-12-12,Thompson,"[('Alcon 10', 2), ('iAssist Line', 2), ('Universe Note', 1)]",25800.0,76.6,-37.8252475,144.94479740000003,0,25876.6,Summer,False,1.4139,i love it - as good as the universe 8 plus ... unbelieveable phone! i love it - as good as the universe 8 plus for me and with a better camera/,1,"[('Alcon 10', 2), ('iAssist Line', 2), ('Universe Note', 1)]"
ORD239852,ID0703557072,2019-11-02,Thompson,"[('Thunder line', 2), ('Universe Note', 1), ('Alcon 10', 1)]",16760.0,80.26,-37.8072565,144.9578256,0,16840.26,Spring,False,1.1218,still learning all the capabilities...but so far pretty pretty pretty good,1,"[('Thunder line', 2), ('Universe Note', 1), ('Alcon 10', 1)]"
ORD231186,ID3148693058,2019-01-12,Nickolson,"[('Universe Note', 1), ('Alcon 10', 2)]",19215.0,70.97,-37.8140417,144.966648,10,19285.97,Summer,False,0.5675,it is used but it look brand new it is in a very good condition.,1,"[('Universe Note', 1), ('Alcon 10', 2)]"
ORD353477,ID4520380440,2019-06-11,Nickolson,"[('Candle Inferno', 2), ('Lucent 330S', 1), ('Olivia x460', 2), ('Universe Note', 1)]",7191.0,65.86,-37.8200114,144.96135790000002,10,7256.86,Winter,False,0.7366998730424739,great deal real good and unexpensive device. no complaints.,1,"[('Candle Inferno', 2), ('Lucent 330S', 1), ('Olivia x460', 2), ('Universe Note', 1)]"
ORD296199,ID0581747575,2019-02-02,Thompson,"[('Universe Note', 2), ('Olivia x460', 1), ('Candle Inferno', 2), ('pearTV', 1)]",15295.0,106.21,-37.804481,144.921904,0,15401.21,Summer,True,2.3937,lovin' it i'm enjoying all the great features of this new phone. so much faster and easier to use than my last one.,1,"[('Universe Note', 2), ('Olivia x460', 1), ('Candle Inferno', 2), ('pearTV', 1)]"
ORD308892,ID1449316644,2019-06-23,Bakers,"[('pearTV', 1), ('Lucent 330S', 1)]",5655.0,77.88,-37.8168876,144.9898293,25,5732.88,Winter,True,0.9024,art post the phone looks like new it works fine,1,"[('pearTV', 1), ('Lucent 330S', 1)]"
